customerID,Churn,InternetService,StreamingTV,tenure,Contract,MonthlyCharges
3635-JBPSG,No,DSL,No,15,Two year,38.8
8046-DNVTL,No,DSL,No,62,Two year,38.6
3511-BFTJW,No,DSL,No,72,Two year,38.5
6119-SPUDB,No,DSL,No,46,Two year,38.25
7089-XXAYG,No,DSL,Yes,25,One year,38.1
4940-KHCWD,No,DSL,No,60,Two year,37.7
4360-QRAVE,No,DSL,No,37,Month-to-month,36.65
5649-TJHOV,Yes,DSL,No,27,Month-to-month,36.5
3648-GZPHF,No,DSL,No,32,One year,36.25
3884-UEBXB,No,DSL,No,67,Two year,36.15
6481-LXPWL,No,DSL,No,56,One year,36.1
0230-UBYPQ,No,DSL,No,63,One year,36.1
2361-FJWNO,No,DSL,No,40,One year,36.0
2782-JEEBU,No,DSL,No,21,Month-to-month,36.0
5697-GOMBF,No,DSL,Yes,28,Month-to-month,35.9
5170-PTRKA,No,DSL,No,49,One year,35.8
8727-XDPUD,No,DSL,Yes,37,Two year,35.8
7746-AWNQW,No,DSL,No,28,Month-to-month,35.75
4115-UMJFQ,No,DSL,No,69,One year,35.75
6122-EFVKN,No,DSL,No,24,Two year,35.75
4501-VCPFK,No,DSL,No,26,Month-to-month,35.75
8069-RHUXK,No,DSL,No,67,Two year,35.7
6773-LQTVT,No,DSL,No,29,Month-to-month,35.65
1049-FYSYG,No,DSL,No,17,Month-to-month,35.65
1430-SFQSA,No,DSL,No,29,One year,35.6
8898-KASCD,No,DSL,No,39,One year,35.55
3845-JHAMY,No,DSL,No,16,Month-to-month,35.5
2073-QBVBI,No,DSL,No,41,One year,35.45
5245-VDBUR,No,DSL,No,52,One year,35.45
4139-SUGLD,Yes,DSL,No,31,Month-to-month,35.4
0121-SNYRK,No,DSL,No,50,One year,35.4
5701-GUXDC,No,DSL,No,26,One year,35.4
4032-RMHCI,No,DSL,No,41,One year,35.4
0458-HEUZG,No,DSL,No,13,Two year,35.4
3739-YBWAB,No,DSL,No,36,One year,35.35
6133-OZILE,No,DSL,No,18,Month-to-month,35.2
2144-ESWKO,No,DSL,No,43,One year,35.2
7078-NVFAM,No,DSL,No,32,Month-to-month,35.15
9236-NDUCW,No,DSL,No,21,Two year,35.1
8066-POXGX,Yes,DSL,No,13,Month-to-month,35.1
8741-LQOBK,No,DSL,No,46,Month-to-month,35.05
0191-EQUUH,No,DSL,No,25,Two year,35.05
6240-EURKS,Yes,DSL,No,18,Month-to-month,35.0
8582-KRHPJ,No,DSL,No,50,Month-to-month,35.0
3472-OAOOR,No,DSL,No,19,Month-to-month,34.95
2908-ZTPNF,No,DSL,No,36,Month-to-month,34.85
9581-GVBXT,No,DSL,No,59,One year,34.8
3034-ZBEQN,Yes,DSL,No,48,One year,34.7
1261-FWTTE,No,DSL,No,23,Month-to-month,34.65
3298-QEICA,No,DSL,No,23,Two year,34.6
3307-TLCUD,No,DSL,No,17,Month-to-month,34.4
6907-CQGPN,No,DSL,No,29,Month-to-month,34.3
4976-LNFVV,No,DSL,No,19,Month-to-month,34.3
8070-AAWZP,No,DSL,No,24,Month-to-month,34.25
7340-KEFQE,No,DSL,No,51,Two year,34.2
0723-VSOBE,No,DSL,No,45,One year,34.2
5199-FPUSP,No,DSL,No,33,One year,34.05
2894-QOJRX,Yes,DSL,Yes,25,Month-to-month,34.0
7233-IOQNP,No,DSL,No,43,Month-to-month,34.0
3016-KSVCP,No,DSL,Yes,29,Month-to-month,33.75
0756-MPZRL,No,DSL,No,46,One year,33.7
2683-JXWQQ,No,DSL,No,61,Month-to-month,33.6
4712-AUQZO,No,DSL,No,18,Month-to-month,33.6
1623-NLDOT,Yes,DSL,No,42,One year,33.55
2011-TRQYE,Yes,DSL,No,18,Month-to-month,33.5
2946-KIQSP,No,DSL,No,35,Month-to-month,33.45
5730-RIITO,No,DSL,No,43,Month-to-month,33.45
6339-DKLMK,No,DSL,No,13,Month-to-month,31.65
3689-MOZGR,No,DSL,No,29,Month-to-month,31.2
8069-YQQAJ,No,DSL,No,14,Month-to-month,31.1
8718-PTMEZ,Yes,DSL,No,13,Month-to-month,31.05
9560-BBZXK,No,DSL,No,36,Two year,31.05
6549-NNDYT,No,DSL,No,13,Month-to-month,30.85
6174-NRBTZ,No,DSL,No,46,One year,30.75
9057-MSWCO,Yes,DSL,No,27,Month-to-month,30.75
1432-FPAXX,Yes,DSL,No,29,Month-to-month,30.6
3551-GAEGL,No,DSL,No,34,One year,30.4
2586-CWXVV,No,DSL,No,54,Month-to-month,30.4
1360-RCYRT,No,DSL,No,23,Month-to-month,30.35
8919-FYFQZ,Yes,DSL,No,44,Month-to-month,30.35
1322-AGOQM,Yes,DSL,No,46,Month-to-month,30.3
2533-TIBIX,No,DSL,No,15,Month-to-month,30.2
5533-RJFTJ,No,DSL,No,49,Month-to-month,30.2
9750-BOOHV,No,DSL,No,32,One year,30.15
0811-GSDTP,No,DSL,No,13,Month-to-month,30.15
7622-NXQZR,No,DSL,No,28,Month-to-month,30.1
5202-IVJNU,Yes,DSL,No,39,Month-to-month,30.1
0946-FKYTX,No,DSL,No,52,One year,30.1
7740-KKCXF,No,DSL,No,51,Month-to-month,30.05
9758-MFWGD,No,DSL,No,48,One year,29.9
4310-KEDTB,No,DSL,No,26,Month-to-month,29.8
9309-BZGNT,No,DSL,No,69,One year,29.8
8799-OXZMD,No,DSL,No,28,Month-to-month,29.75
7758-XKCBS,Yes,DSL,No,15,Month-to-month,29.7
6661-EIPZC,No,DSL,No,48,Month-to-month,29.5
3256-EZDBI,No,DSL,No,51,Month-to-month,29.45
4999-IEZLT,No,DSL,No,66,One year,29.45
1395-OFUWC,No,DSL,No,43,Month-to-month,29.3
1442-BQPVU,No,DSL,No,13,Month-to-month,29.15
2770-NSVDG,No,DSL,No,24,Month-to-month,29.1
3285-UCQVC,Yes,DSL,No,37,Month-to-month,28.6
0668-OGMHD,No,DSL,No,21,Month-to-month,28.5
3547-LQRIK,No,No,No internet service,47,One year,26.9
2809-ILCYT,No,No,No internet service,25,One year,26.8
5982-XMDEX,No,No,No internet service,65,Two year,26.5
8234-GSZYK,No,No,No internet service,43,Two year,26.45
6509-TSGWN,No,No,No internet service,37,Month-to-month,26.45
7096-ZNBZI,No,No,No internet service,72,Two year,26.45
7610-TVOPG,No,No,No internet service,15,Month-to-month,26.35
6651-RLGGM,No,No,No internet service,67,Two year,26.3
5939-SXWHM,No,No,No internet service,48,Two year,26.3
9066-QRSDU,No,No,No internet service,69,One year,26.3
4950-HKQTE,No,No,No internet service,22,Two year,26.25
4625-XMOYM,No,No,No internet service,72,Two year,26.25
2129-ALKBS,No,No,No internet service,40,Month-to-month,26.2
3506-OVLKD,No,No,No internet service,35,One year,26.2
9838-BFCQT,No,No,No internet service,72,Two year,26.1
3521-HTQTV,No,No,No internet service,34,Two year,26.1
1240-HCBOH,No,No,No internet service,67,Two year,26.1
6199-IPCAO,No,No,No internet service,29,Two year,26.1
9067-YGSCA,No,No,No internet service,70,One year,26.05
3787-TRIAL,No,DSL,No,21,Month-to-month,26.05
2050-ONYDQ,No,No,No internet service,65,Two year,26.0
6485-QXWWE,No,No,No internet service,62,Two year,26.0
6765-MBQNU,No,No,No internet service,26,One year,26.0
8207-VVMYB,No,No,No internet service,70,Two year,26.0
7480-SPLEF,No,No,No internet service,69,Two year,26.0
6917-FIJHC,No,No,No internet service,72,Two year,26.0
4521-WFJAI,No,No,No internet service,56,Two year,25.95
2961-VNFKL,No,No,No internet service,71,Two year,25.95
3887-PBQAO,No,No,No internet service,45,One year,25.9
9717-IOAAF,No,No,No internet service,27,Two year,25.85
4707-MAXGU,No,No,No internet service,72,Two year,25.85
4335-BSMJS,No,No,No internet service,62,Two year,25.8
3118-UHVVQ,No,No,No internet service,68,Two year,25.8
5322-ZSMZY,No,No,No internet service,31,Two year,25.75
2097-YVPKN,No,No,No internet service,65,Two year,25.75
2509-TFPJU,No,No,No internet service,72,Two year,25.75
7225-IILWY,No,No,No internet service,68,Two year,25.75
8532-UEFWH,No,No,No internet service,52,Two year,25.75
7107-UBYKY,No,No,No internet service,35,Month-to-month,25.75
4213-HKBJO,No,No,No internet service,33,Two year,25.7
7799-LGRDP,No,No,No internet service,43,Two year,25.7
2452-MRMZF,No,No,No internet service,72,Two year,25.7
1073-XXCZD,No,No,No internet service,55,Two year,25.7
5539-HIVAK,No,No,No internet service,28,Month-to-month,25.7
3727-OVPRY,No,No,No internet service,66,One year,25.7
3935-TBRZZ,No,No,No internet service,44,One year,25.7
1080-BWSYE,No,No,No internet service,64,Two year,25.65
4231-LZUYM,No,No,No internet service,72,Two year,25.65
8807-OPMBM,No,No,No internet service,55,Two year,25.65
6029-CSMJE,No,DSL,No,17,Month-to-month,25.65
2169-RRLFW,No,No,No internet service,71,Two year,25.6
8441-SHIPE,No,No,No internet service,67,Two year,25.6
3129-AAQOU,No,No,No internet service,19,Two year,25.6
3873-WOSBC,No,No,No internet service,67,Two year,25.6
0463-TXOAK,No,No,No internet service,52,Two year,25.6
4707-YNOQA,No,No,No internet service,34,One year,25.6
4163-KIUHY,No,No,No internet service,35,Month-to-month,25.6
8595-SIZNC,No,No,No internet service,22,One year,25.6
5115-SQAAU,No,No,No internet service,69,Two year,25.6
1982-FEBTD,No,No,No internet service,23,Two year,25.6
6791-YBNAK,No,DSL,No,18,Month-to-month,25.55
9146-JRIOX,No,No,No internet service,14,Month-to-month,25.55
6286-ZHAOK,No,No,No internet service,20,Month-to-month,25.55
3913-RDSJZ,No,No,No internet service,64,Two year,25.55
5743-KHMNA,No,No,No internet service,71,Two year,25.55
3088-FVYWK,No,No,No internet service,53,Two year,25.55
9891-NQDBD,No,No,No internet service,28,One year,25.55
6285-FTQBF,No,No,No internet service,72,Two year,25.55
0071-NDAFP,No,No,No internet service,25,Two year,25.5
5044-XDPYX,No,No,No internet service,51,Two year,25.5
3696-DFHHB,No,No,No internet service,68,Two year,25.5
3284-SVCRO,No,No,No internet service,45,Two year,25.5
5598-IKHQQ,No,No,No internet service,72,Two year,25.45
1635-NZATJ,No,No,No internet service,71,Two year,25.45
1241-EZFMJ,No,No,No internet service,61,Two year,25.45
7452-FOLON,No,No,No internet service,39,One year,25.45
4896-CPRPF,No,No,No internet service,35,Two year,25.45
8042-RNLKO,No,No,No internet service,66,One year,25.45
0603-TPMIB,No,No,No internet service,59,Two year,25.45
3261-CQXOL,No,No,No internet service,71,Two year,25.45
8774-GSBUN,No,No,No internet service,72,Two year,25.4
8815-LMFLX,No,No,No internet service,25,Month-to-month,25.4
9574-BOSMD,No,No,No internet service,68,Two year,25.4
7083-YNSKY,Yes,No,No internet service,15,Month-to-month,25.4
5622-UEJFI,No,No,No internet service,35,Two year,25.4
4312-KFRXN,No,No,No internet service,72,Two year,25.4
0795-XCCTE,No,No,No internet service,72,Two year,25.4
5854-KSRBJ,No,No,No internet service,70,Two year,25.4
1171-TYKUR,No,No,No internet service,47,Month-to-month,25.4
0174-QRVVY,No,No,No internet service,71,Two year,25.35
9862-KJTYK,No,DSL,No,19,Month-to-month,25.35
6754-WKSHP,No,No,No internet service,30,One year,25.35
3810-PJUHR,No,No,No internet service,70,Two year,25.35
0203-HHYIJ,Yes,No,No internet service,25,One year,25.3
9337-SRRNI,No,No,No internet service,66,Two year,25.3
5995-LFTLE,No,No,No internet service,58,Two year,25.3
8606-OEGQZ,No,No,No internet service,18,Two year,25.3
6370-ZVHDV,No,No,No internet service,61,Two year,25.3
2799-TSLAG,No,No,No internet service,65,Two year,25.3
7008-LZVOZ,No,No,No internet service,66,Two year,25.3
3472-QPRCH,No,No,No internet service,40,Two year,25.25
1696-MZVAU,No,DSL,No,39,One year,25.25
1926-QUZNN,No,No,No internet service,72,Two year,25.25
4883-KCPZJ,No,No,No internet service,22,Two year,25.25
8404-VLQFB,No,No,No internet service,15,Month-to-month,25.25
8098-TDCBU,No,No,No internet service,42,Two year,25.25
2072-ZVJJX,No,No,No internet service,68,Two year,25.25
9953-ZMKSM,No,No,No internet service,63,Two year,25.25
6770-UAYGJ,No,No,No internet service,49,Two year,25.25
8946-BFWSG,No,No,No internet service,63,Two year,25.25
0484-JPBRU,No,No,No internet service,41,Month-to-month,25.25
2143-LJULT,No,No,No internet service,67,Two year,25.25
6518-KZXCB,No,No,No internet service,22,Two year,25.25
8874-EJNSR,No,No,No internet service,39,Two year,25.2
0023-UYUPN,No,No,No internet service,50,One year,25.2
6976-BWGLQ,No,No,No internet service,72,Two year,25.2
6024-RUGGH,No,No,No internet service,72,Two year,25.2
2706-QZIHY,No,No,No internet service,15,Two year,25.2
6010-DDPPW,No,No,No internet service,70,Two year,25.15
0394-YONDK,No,No,No internet service,70,Two year,25.15
3058-WQDRE,No,DSL,No,13,Month-to-month,25.15
4819-HJPIW,No,DSL,No,18,Month-to-month,25.15
7527-QNRUS,No,No,No internet service,17,Two year,25.15
1535-VTJOQ,No,No,No internet service,24,Two year,25.15
1559-DTODC,No,DSL,No,19,Month-to-month,25.15
1984-GPTEH,No,No,No internet service,29,Month-to-month,25.15
4534-WGCIR,No,No,No internet service,58,Two year,25.15
7996-MHXLW,No,No,No internet service,66,Two year,25.15
1043-YCUTE,Yes,No,No internet service,56,Two year,25.15
4987-GQWPO,No,DSL,No,17,Month-to-month,25.1
2808-CHTDM,No,No,No internet service,23,Two year,25.1
9430-NKQLY,No,No,No internet service,72,Two year,25.1
5666-MBJPT,No,No,No internet service,65,Two year,25.1
6743-HHQPF,No,DSL,No,42,Month-to-month,25.1
0057-QBUQH,No,No,No internet service,43,Two year,25.1
8966-KZXXA,No,No,No internet service,36,Two year,25.1
6609-MXJHJ,No,No,No internet service,30,Two year,25.1
6925-BAYGL,No,No,No internet service,53,Two year,25.1
7016-BPGEU,Yes,DSL,No,29,Month-to-month,25.1
5884-FBCTL,No,No,No internet service,72,Two year,25.1
5334-AFQJB,No,No,No internet service,72,Two year,25.1
1092-WPIVQ,No,No,No internet service,18,Two year,25.1
1767-CJKBA,No,No,No internet service,66,Two year,25.1
4176-RELJR,No,No,No internet service,67,Two year,25.1
0732-OCQOC,No,No,No internet service,52,Two year,25.05
1987-AUELQ,No,No,No internet service,71,Two year,25.05
1839-UMACK,No,No,No internet service,42,One year,25.05
9650-VBUOG,No,No,No internet service,38,Two year,25.05
8007-YYPWD,No,No,No internet service,15,Two year,25.05
2696-RZVZW,No,No,No internet service,68,Two year,25.05
2332-TODQS,No,No,No internet service,48,One year,25.05
6345-HOVES,No,DSL,No,34,Month-to-month,25.05
2481-SBOYW,No,No,No internet service,61,Two year,25.0
6614-YWYSC,No,No,No internet service,61,Two year,25.0
8224-KDLKN,No,No,No internet service,72,Two year,25.0
3027-YNWZU,No,No,No internet service,64,Two year,25.0
4836-WNFNO,No,No,No internet service,72,Two year,25.0
4458-KVRBJ,No,No,No internet service,59,Two year,25.0
5605-XNWEN,No,No,No internet service,72,Two year,25.0
9153-BTBVV,No,No,No internet service,71,Two year,25.0
6814-ZPWFQ,No,No,No internet service,51,One year,25.0
7996-BPXHY,No,No,No internet service,13,Two year,25.0
9087-EYCPR,No,No,No internet service,60,Two year,25.0
8219-VYBVI,No,No,No internet service,39,Two year,25.0
6447-GORXK,No,DSL,No,31,Month-to-month,25.0
4538-WNTMJ,No,No,No internet service,46,One year,24.95
6407-GSJNL,No,No,No internet service,51,Two year,24.95
5549-ZGHFB,No,No,No internet service,50,Two year,24.95
2263-SFSQZ,No,No,No internet service,51,Two year,24.95
8904-OPDCK,No,DSL,No,54,Month-to-month,24.95
3957-SQXML,No,No,No internet service,34,Two year,24.95
3148-AOIQT,No,No,No internet service,69,Two year,24.95
2908-WGAXL,No,No,No internet service,56,Two year,24.95
1619-YWUBB,No,No,No internet service,68,Two year,24.95
6344-SFJVH,No,DSL,No,20,Month-to-month,24.9
6551-ZCOTS,No,No,No internet service,33,One year,24.9
3967-VQOGC,No,No,No internet service,67,Two year,24.9
6096-EGVTU,No,No,No internet service,64,One year,24.9
6292-TOSSS,No,No,No internet service,50,Two year,24.9
7980-MHFLQ,No,No,No internet service,72,Two year,24.9
2995-YWTCD,No,No,No internet service,19,Two year,24.9
5512-IDZEI,No,No,No internet service,46,One year,24.9
4597-ELFTS,Yes,No,No internet service,56,One year,24.9
8237-ULIXL,No,No,No internet service,72,Two year,24.85
3768-VHXQO,No,No,No internet service,67,Two year,24.85
4282-ACRXS,No,DSL,No,38,Month-to-month,24.85
3417-TSCIC,No,DSL,No,29,One year,24.85
7909-FIOIY,No,DSL,No,19,Month-to-month,24.85
1022-RKXDR,No,No,No internet service,41,One year,24.85
3378-AJRAO,No,No,No internet service,44,One year,24.85
3836-FZSDJ,No,No,No internet service,71,Two year,24.85
9092-GDZKO,No,No,No internet service,22,Month-to-month,24.85
8626-XHBIE,No,No,No internet service,56,Two year,24.8
4403-BWPAY,No,No,No internet service,14,One year,24.8
1248-DYXUB,No,No,No internet service,52,Two year,24.8
2662-NNTDK,No,No,No internet service,65,One year,24.8
1140-UKVZG,No,No,No internet service,17,Month-to-month,24.8
5249-QYHEX,No,No,No internet service,40,Two year,24.8
6510-UPNKS,No,No,No internet service,23,One year,24.8
8749-TZYEC,No,No,No internet service,72,Two year,24.8
9578-FOMUK,No,No,No internet service,15,Month-to-month,24.8
1852-QSWCD,No,No,No internet service,64,Two year,24.8
5201-CBWYG,No,No,No internet service,62,One year,24.8
1333-PBMXB,No,No,No internet service,54,One year,24.75
4193-IBKSW,No,No,No internet service,72,Two year,24.75
0485-ZBSLN,No,No,No internet service,65,Two year,24.75
4443-EMBNA,No,No,No internet service,71,Two year,24.75
8515-OCTJS,Yes,No,No internet service,25,Two year,24.75
8092-NLTGF,No,No,No internet service,72,Two year,24.75
6181-AXXYF,No,No,No internet service,72,Two year,24.75
6080-LNESI,No,No,No internet service,51,Two year,24.75
4584-LBNMK,No,No,No internet service,45,One year,24.7
9661-JALZV,No,No,No internet service,58,Two year,24.7
9546-KDTRB,No,No,No internet service,19,Month-to-month,24.7
1299-AURJA,No,No,No internet service,70,Two year,24.7
7711-GQBZC,No,No,No internet service,71,Two year,24.7
1744-JHKYS,No,No,No internet service,34,Month-to-month,24.7
8592-PLTMQ,No,No,No internet service,64,One year,24.7
3896-ZVNET,No,No,No internet service,24,Two year,24.7
3486-KHMLI,No,No,No internet service,21,Month-to-month,24.7
7115-IRDHS,No,No,No internet service,72,Two year,24.65
9648-BCHKM,No,No,No internet service,18,Two year,24.65
4565-NLZBV,No,No,No internet service,71,Two year,24.65
5699-BNCAS,No,No,No internet service,71,Two year,24.65
6857-TKDJV,No,No,No internet service,67,Two year,24.65
8780-IHCRN,No,No,No internet service,63,Two year,24.65
6813-GZQCG,No,No,No internet service,45,Two year,24.65
8292-ITGYJ,No,No,No internet service,45,Two year,24.65
3785-KTYSH,No,No,No internet service,53,Two year,24.6
5313-FPXWG,No,No,No internet service,51,One year,24.6
4526-EXKKN,No,No,No internet service,40,Two year,24.6
9397-TZSHA,No,No,No internet service,69,Two year,24.6
5789-LDFXO,No,No,No internet service,24,One year,24.6
1131-ALZWV,No,No,No internet service,24,One year,24.6
2207-RYYRL,No,No,No internet service,52,Two year,24.55
6484-LATFU,No,No,No internet service,68,Two year,24.55
5406-KGRMX,No,No,No internet service,71,Two year,24.55
5296-PSYVW,No,No,No internet service,72,Two year,24.55
2324-AALNO,No,No,No internet service,48,One year,24.55
5968-HYJRZ,No,No,No internet service,47,Two year,24.55
9668-PUGNU,No,No,No internet service,71,Two year,24.5
3812-LRZIR,No,No,No internet service,27,Two year,24.5
7951-QKZPL,Yes,No,No internet service,33,Two year,24.5
3372-CDXFJ,No,No,No internet service,13,One year,24.5
4121-AGSIN,No,No,No internet service,58,One year,24.5
5590-YRFJT,Yes,DSL,No,20,Month-to-month,24.45
9593-CVZKR,No,No,No internet service,56,Two year,24.45
5846-ABOBJ,No,No,No internet service,71,Two year,24.45
5356-KZCKT,No,No,No internet service,58,Two year,24.45
4195-PNGZS,No,No,No internet service,69,Two year,24.45
5075-JSDKI,No,No,No internet service,59,Two year,24.45
0402-OAMEN,No,No,No internet service,72,Two year,24.45
0804-YGEQV,No,No,No internet service,43,One year,24.45
3612-YVGSJ,No,No,No internet service,71,Two year,24.45
4652-ODEVH,No,No,No internet service,45,Two year,24.45
4163-NCJAK,No,No,No internet service,46,One year,24.45
5451-MHQOF,No,No,No internet service,56,One year,24.45
9361-YNQWJ,No,No,No internet service,64,One year,24.4
4785-FCIFB,No,No,No internet service,61,Two year,24.4
9964-WBQDJ,No,No,No internet service,71,Two year,24.4
7608-RGIRO,No,No,No internet service,62,Two year,24.4
1468-DEFNC,No,No,No internet service,64,Two year,24.4
1371-OJCEK,No,No,No internet service,48,One year,24.35
8361-LBRDI,No,No,No internet service,58,Two year,24.35
9365-CSLBQ,No,No,No internet service,71,Two year,24.35
0269-XFESX,No,No,No internet service,23,One year,24.35
7684-XSZIY,No,No,No internet service,72,Two year,24.3
2511-ALLCS,No,No,No internet service,35,Two year,24.3
8735-SDUFN,No,No,No internet service,72,Two year,24.3
8958-JPTRR,No,No,No internet service,56,One year,24.3
0971-QIFJK,No,No,No internet service,69,Two year,24.25
4589-IUAJB,No,No,No internet service,70,Two year,24.25
0480-KYJVA,No,No,No internet service,72,Two year,24.25
8461-EFQYM,No,No,No internet service,38,One year,24.25
8028-PNXHQ,No,No,No internet service,62,Two year,24.25
5442-BXVND,No,No,No internet service,33,Month-to-month,24.25
2208-NKVVH,No,No,No internet service,43,Two year,24.25
7014-ZZXAW,No,No,No internet service,71,Two year,24.25
1705-GUHPV,No,No,No internet service,63,Two year,24.2
3580-GICBM,No,No,No internet service,61,Two year,24.2
1897-RCFUM,No,No,No internet service,39,One year,24.2
3460-TJBWI,No,No,No internet service,24,Two year,24.2
0626-QXNGV,No,No,No internet service,72,Two year,24.15
8277-RVRSV,No,No,No internet service,33,One year,24.15
2560-WBWXF,No,No,No internet service,68,Two year,24.15
7471-WNSUF,No,No,No internet service,60,One year,24.15
4979-HPRFL,No,No,No internet service,56,Two year,24.15
2346-DJQTB,No,DSL,No,35,Month-to-month,24.15
4830-FAXFM,No,No,No internet service,19,Month-to-month,24.1
8450-LUGUK,No,No,No internet service,37,Two year,24.1
4018-PPNDW,No,No,No internet service,61,Two year,24.1
7010-BRBUU,No,No,No internet service,72,Two year,24.1
9178-JHUVJ,No,No,No internet service,24,Two year,24.1
7812-FZHPE,Yes,No,No internet service,17,Month-to-month,24.1
7503-EPSZW,No,No,No internet service,64,Two year,24.05
1820-DJFPH,No,No,No internet service,72,Two year,24.05
3120-FAZKD,No,No,No internet service,54,Two year,24.05
3251-YMVWZ,No,No,No internet service,53,One year,24.05
6963-KQYQB,No,No,No internet service,70,Two year,24.05
5220-AGAAX,No,No,No internet service,68,Two year,24.0
7601-DHFWZ,No,No,No internet service,48,Two year,24.0
1599-EAHXY,No,No,No internet service,60,One year,23.95
1131-QQZEB,No,No,No internet service,71,Two year,23.95
4656-CAURT,No,No,No internet service,69,Two year,23.95
6546-OPBBH,No,No,No internet service,51,One year,23.95
1555-HAPSU,No,No,No internet service,71,Two year,23.9
6834-NXDCA,Yes,DSL,No,13,Month-to-month,23.9
0562-HKHML,No,No,No internet service,71,Two year,23.9
3389-KTRXV,No,No,No internet service,23,Two year,23.85
7161-DFHUF,No,No,No internet service,71,Two year,23.85
8859-AXJZP,No,No,No internet service,39,Two year,23.8
0784-GTUUK,No,No,No internet service,62,One year,23.75
8165-ZJRNM,No,No,No internet service,72,Two year,23.75
9229-RQABD,No,No,No internet service,18,One year,23.75
2632-TACXW,No,No,No internet service,62,Two year,23.65
4779-ZGICK,No,No,No internet service,48,Two year,23.55
6734-PSBAW,No,No,No internet service,72,Two year,23.55
6134-KWTBV,No,No,No internet service,62,Two year,23.4
2560-QTSBS,No,No,No internet service,72,One year,23.3
1970-KKFWL,No,No,No internet service,35,Two year,23.3
1207-BLKSA,No,No,No internet service,52,Two year,23.05
8148-NLEGT,No,No,No internet service,42,Two year,22.95
7945-PRBVF,No,No,No internet service,35,Two year,21.45
2888-ADFAO,No,No,No internet service,47,Two year,21.3
3373-DIUUN,No,No,No internet service,30,Two year,21.25
6922-NCEDI,No,No,No internet service,56,One year,21.2
2569-WGERO,No,No,No internet service,72,Two year,21.15
9798-OPFEM,No,No,No internet service,46,Two year,21.1
1293-HHSHJ,No,No,No internet service,35,One year,21.1
8246-SHFGA,No,No,No internet service,17,Month-to-month,21.1
8067-NIOYM,No,No,No internet service,24,Two year,21.1
0835-DUUIQ,No,No,No internet service,24,One year,21.05
0640-YJTPY,No,No,No internet service,72,Two year,21.0
3212-KXOCR,No,No,No internet service,52,Two year,21.0
5793-YOLJN,No,No,No internet service,55,Two year,21.0
5480-XTFFL,No,No,No internet service,31,Two year,21.0
6685-XSHHU,No,No,No internet service,60,Two year,20.95
3452-FLHYD,No,No,No internet service,25,One year,20.95
6447-EGDIV,No,No,No internet service,31,One year,20.95
6892-BOGQE,No,No,No internet service,71,Two year,20.9
9173-IVZVP,No,No,No internet service,53,Two year,20.9
8174-LNWMW,No,No,No internet service,31,Two year,20.9
9313-QOLTZ,No,No,No internet service,26,Month-to-month,20.9
6923-AQONU,No,No,No internet service,23,Two year,20.9
2958-NHPPS,No,No,No internet service,23,Month-to-month,20.85
6619-RPLQZ,No,No,No internet service,45,Two year,20.85
5324-KTGCG,No,No,No internet service,71,One year,20.85
3978-YNKDD,No,No,No internet service,19,Two year,20.85
6980-CDGFC,No,No,No internet service,67,One year,20.85
4980-URKXC,No,No,No internet service,36,One year,20.85
9746-UGFAC,No,No,No internet service,22,One year,20.85
1843-TLSGD,No,No,No internet service,13,Two year,20.85
5266-PFRQK,No,No,No internet service,52,One year,20.85
8908-SLFCJ,No,No,No internet service,21,Two year,20.85
8544-JNBOX,No,No,No internet service,72,Two year,20.8
7558-IMLMT,No,No,No internet service,67,Two year,20.8
9084-OAYKL,No,No,No internet service,58,Two year,20.8
4803-LBYPN,No,No,No internet service,34,Month-to-month,20.8
6527-PZFPV,No,No,No internet service,24,One year,20.8
1760-CAZHT,No,No,No internet service,25,Month-to-month,20.8
6532-YLWSI,Yes,No,No internet service,53,One year,20.8
9509-MPYOD,No,No,No internet service,35,One year,20.75
4990-ALDGW,No,No,No internet service,57,Two year,20.75
9046-DQMTP,No,No,No internet service,35,Month-to-month,20.75
8966-OIQHG,No,No,No internet service,22,One year,20.75
5542-NKVRU,No,No,No internet service,42,Two year,20.75
6625-FLENO,No,No,No internet service,58,Two year,20.75
6419-ZTTLE,No,No,No internet service,23,One year,20.75
9867-JCZSP,No,No,No internet service,17,One year,20.75
1395-WSWXR,No,No,No internet service,24,Two year,20.75
8727-JQFHV,No,No,No internet service,57,Two year,20.75
5372-FBKBN,No,No,No internet service,21,Month-to-month,20.75
3458-IDMFK,No,No,No internet service,25,Two year,20.75
2545-LXYVJ,No,No,No internet service,72,Two year,20.7
7305-ZWMAJ,No,No,No internet service,30,One year,20.7
5006-MXVRN,No,No,No internet service,39,Two year,20.7
1293-BSEUN,No,No,No internet service,72,Two year,20.7
4878-BUNFV,No,No,No internet service,42,Two year,20.7
8430-TWCBX,No,No,No internet service,49,One year,20.7
6016-LVTJQ,No,No,No internet service,34,Month-to-month,20.65
0780-XNZFN,No,No,No internet service,57,Two year,20.65
1862-QRWPE,No,No,No internet service,48,Two year,20.65
8681-ICONS,No,No,No internet service,29,Month-to-month,20.65
2236-HILPA,No,No,No internet service,62,Two year,20.65
8191-XWSZG,No,No,No internet service,52,One year,20.65
1488-SYSFC,No,No,No internet service,31,Month-to-month,20.65
8402-OOOHJ,No,No,No internet service,41,Two year,20.65
4933-IKULF,No,No,No internet service,17,One year,20.65
9534-NSXEM,No,No,No internet service,26,One year,20.65
